source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
11842667944226432,54.78084079846855,8.694549127697325,0.6204924070832017,0.31485444,1.9707277,3.3055824219505565,0.35349685,-0.08565893222392762,0.24417874,19.124365,1.9904366
11843320779258880,54.70079235016487,8.702738624719009,1.1970185464812215,0.4128145,2.8996525,6.747434547474291,0.45544508,-1.7068553228552004,0.33543026,19.207138,2.0309124
11843423858472832,54.76294510416506,8.700977101862033,0.6707558729018024,0.6551377,1.0238395,1.1312915506796375,0.7685858,1.9257254294717294,0.5455312,20.180027,1.7345371
11846967207644416,54.691599503695365,8.753804622919096,,,,,,,,21.086702,1.9603386
11848749617936896,54.848472117434376,8.737312595076144,0.035600916374240614,0.5597991,0.06359588,-0.0641089352353739,0.6044152,-1.7167085334698224,0.47831514,19.811535,0.8689213
11848852697163136,54.845769364825536,8.760867972909791,-0.47409762879009143,0.5120016,-0.9259691,7.009828531278411,0.55665517,-5.019461847998775,0.41524532,19.779844,0.8688431
11850089647758592,54.83707726399393,8.78867198558624,0.5372717185792211,0.29608396,1.8145925,15.13251151296109,0.32621115,2.603472072586582,0.22843854,18.985685,2.1653538
11850467604895232,54.82403956725755,8.81955793247295,2.853457648525847,0.24147822,11.816626,104.20826049577428,0.26509574,-22.209806123109495,0.20189376,18.710579,2.7836552
11850570684094720,54.94743494316112,8.7853878923963,1.08742139033617,0.019897353,54.65156,77.85954571833193,0.02270699,-5.998274968887662,0.015325039,13.721156,1.177515
11850845562009600,54.92805166582176,8.801240455055101,-1.114389688331094,0.55586076,-2.0048,0.4185308303105039,0.62662417,-2.652298020705149,0.4687455,19.867031,1.0347824
11853697421411200,54.807791432837796,8.848509806871242,0.5227357306474437,0.067871094,7.701891,-0.598243572735706,0.06760889,-5.897179617081294,0.057096522,16.39712,1.1173468
11855110464993280,54.87758417533781,8.881775329836652,-0.30779210220403785,0.72967744,-0.4218194,5.874064670685362,0.782631,-19.052296332198278,0.63784,20.247437,1.4339104
11856789796835200,54.855192331650294,8.953940315771703,0.8122708885942886,0.18238261,4.4536643,2.298484218488079,0.18113138,1.345180215511557,0.13741414,18.082317,1.5820866
11858065402936576,55.20823248425304,8.77255543378983,1.4084764722290402,0.024006644,58.670277,12.864666421885163,0.026701868,-3.1587082378875877,0.018695498,13.819497,1.0517006
11858546439301632,55.137932103060045,8.764037137888574,5.619323328938123,0.05768568,97.412796,13.049145698280551,0.06488631,-54.09178836623856,0.050261054,16.253033,2.4071007
11858748301830784,55.14652960172022,8.794975340242406,-0.5907986398284617,0.47510546,-1.2435105,-1.0410765590240012,0.5208702,-2.1082797090804433,0.4026406,19.733133,1.4680672
11859504216077184,55.31201742589645,8.799932734769477,,,,,,,,20.7849,1.0405579
11860298786133120,55.329309880529294,8.846715980590416,-3.319478957041,0.5762922,-5.7600617,6.325332288431209,0.61915505,-9.391858756476566,0.49201462,18.617859,1.2510891
